Restaurant ID,Restaurant Name,Country Code,City,Longitude,Latitude,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes,Cuisine1,Cuisine2,Cuisine3,Cuisine4,Cuisine5,Cuisine6,Cuisine7,Cuisine8
18377902,Cafe Youth,1,New Delhi,77.312519,28.6021139,350,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1,Chinese,,,,,,,
18430246,Cake Express,1,New Delhi,77.3097342,28.59794885,350,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1,Bakery,,,,,,,
18425318,Cake Knighter,1,New Delhi,0,0,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,Bakery,,,,,,,
18336496,Catchup Green,1,New Delhi,77.315899,28.600942,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,3,Fast Food,,,,,,,
18429388,D Food,1,New Delhi,0,0,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,North Indian, Street Food,,,,,,
18499026,Delicious Cake,1,New Delhi,0,0,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,Bakery,,,,,,,
18424202,Famous Parantha and Poori Sabzi,1,New Delhi,77.3085095,28.5893763,50,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,North Indian,,,,,,,
18434964,FM Biryani Point,1,New Delhi,0,0,150,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,Biryani,,,,,,,
18377909,Food Plaza,1,New Delhi,77.3222402,28.6013619,250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,Chinese, Fast Food,,,,,,
18390095,Foodiez,1,New Delhi,77.3206228,28.6002914,150,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2,Street Food,,,,,,,
18423894,Goli Vada Pav No. 1,1,New Delhi,0,0,100,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,3,Street Food,,,,,,,
18414502,Hyderabad's Delight,1,New Delhi,0,0,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1,Hyderabadi, Biryani,,,,,,
18419424,Khan Tandoori Hub,1,New Delhi,77.30728882,28.5915558,500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0,North Indian, Mughlai,,,,,,
18377900,Khan Tandoori Nights,1,New Delhi,77.30676837,28.59133326,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,Mughlai,,,,,,,
18424582,Meatwale.com,1,New Delhi,77.32050229,28.60012224,150,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,Raw Meats,,,,,,,
18424654,New Aggarwal Sweets & Fast Food,1,New Delhi,77.3067747,28.5900965,150,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,Mithai, Fast Food,,,,,,
18424650,Night Munchers,1,New Delhi,77.3071878,28.5908905,500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0,North Indian,,,,,,,
18423118,Old Moradabadi Chicken Corner,1,New Delhi,77.30620712,28.5890838,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,North Indian,,,,,,,
18251459,Richa's Bakery,1,New Delhi,77.31154975,28.59744877,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1,Bakery,,,,,,,
18424208,Riyaz Biryani Corner,1,New Delhi,77.30837971,28.58980772,150,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,Biryani, North Indian,,,,,,
18424656,Rudra The Dhaba,1,New Delhi,77.3065745,28.5914473,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,North Indian,,,,,,,
18375387,Seven Star Pizza,1,New Delhi,77.305843,28.5923018,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,Pizza,,,,,,,
18424200,Shahi Muradabadi Chicken Biryani,1,New Delhi,77.3080751,28.5897432,150,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,Biryani,,,,,,,
18377895,Shree Krishna Restaurant,1,New Delhi,77.3033247,28.5891562,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1,North Indian, Chinese,,,,,,
300961,Shree Sai Bhog,1,New Delhi,77.3174634,28.6000138,250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,3,Chinese, North Indian, South Indian,,,,,
18424640,Soni Food Court,1,New Delhi,77.30764378,28.59086665,150,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,North Indian,,,,,,,
18424584,South Street Cafe,1,New Delhi,77.3224363,28.6014833,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2,South Indian,,,,,,,
18424188,Special Chicken Biryani,1,New Delhi,77.30622523,28.5890367,100,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,Biryani,,,,,,,
18372694,Sweets n Treats,1,New Delhi,77.3068428,28.59118048,50,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,Street Food,,,,,,,
18371398,The Royal Prestige,1,New Delhi,77.3078541,28.5899346,100,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1,North Indian, South Indian,,,,,,
18409206,Twenty Four Seven,1,New Delhi,77.304436,28.583353,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,Fast Food, North Indian,,,,,,
18429386,Two Friends Roll Corner,1,New Delhi,0,0,100,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,Fast Food, Street Food,,,,,,
18396190,Waikiki,1,New Delhi,0,0,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,Chinese, North Indian,,,,,,
18424192,Zaika Chicken Corner,1,New Delhi,77.3080954,28.58927604,150,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,Biryani, North Indian,,,,,,
18499493,Zombiez,1,New Delhi,0,0,500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0,Chinese, North Indian,,,,,,
18322647,366 Junction,1,New Delhi,77.2010382,28.6928867,800,Indian Rupees(Rs.),Yes,No,No,No,2,3.3,Orange,Average,43,Cafe, North Indian, Chinese,,,,,
6654,Black & Brew,1,New Delhi,77.2023857,28.6895227,300,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,25,Chinese,,,,,,,
300941,Hari Om Bhojanalaya,1,New Delhi,77.197804,28.6921294,300,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,43,North Indian,,,,,,,
18263693,Nalwa's Hotspot,1,New Delhi,77.1965012,28.6928555,300,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,10,Chinese,,,,,,,
18245248,Pasta Hub,1,New Delhi,77.201128,28.6916414,200,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,16,Italian,,,,,,,
305275,Rock n Wood Cafe,1,New Delhi,77.201667,28.6899018,500,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,168,North Indian, Chinese,,,,,,
18337490,Roll Corner,1,New Delhi,77.2011936,28.6918964,200,Indian Rupees(Rs.),No,Yes,No,No,1,3.3,Orange,Average,12,Fast Food,,,,,,,
312364,Shree Nandhini Cafe,1,New Delhi,77.2016171,28.6898007,350,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,27,South Indian, Chinese,,,,,,
312422,Sindhi Dhaba,1,New Delhi,77.2012294,28.6909462,200,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,19,North Indian,,,,,,,
18359295,Take N Taste,1,New Delhi,77.2011834,28.6901314,400,Indian Rupees(Rs.),No,Yes,No,No,1,3.1,Orange,Average,15,North Indian, Chinese,,,,,,
307369,Taxi Bar & Cafe,1,New Delhi,77.2041084,28.6944411,800,Indian Rupees(Rs.),Yes,Yes,No,No,2,3.3,Orange,Average,732,North Indian, Chinese, Fast Food,,,,,
308811,The Little Diner,1,New Delhi,77.2050359,28.6928661,800,Indian Rupees(Rs.),Yes,Yes,No,No,2,3.4,Orange,Average,430,Continental, Chinese, Italian, Cafe,,,,
18273624,Cafeteria & Co.,1,New Delhi,77.2043384,28.6944707,900,Indian Rupees(Rs.),No,No,No,No,2,4.6,Dark Green,Excellent,1136,Continental, Mexican,,,,,,
18175303,Burger Point,1,New Delhi,77.2013077,28.6910317,300,Indian Rupees(Rs.),No,No,No,No,1,3.8,Yellow,Good,114,Burger, Fast Food,,,,,,
310532,Cafe All-Inn,1,New Delhi,77.2047215,28.6935077,600,Indian Rupees(Rs.),No,No,No,No,2,3.8,Yellow,Good,429,Cafe, Mexican, Italian, North Indian, Chinese,,,
312420,Chowringhee,1,New Delhi,77.2012817,28.6914056,250,Indian Rupees(Rs.),No,Yes,No,No,1,3.5,Yellow,Good,65,Fast Food,,,,,,,
308155,Flamess Restaurant & Cafe Village,1,New Delhi,77.2040661,28.6945366,700,Indian Rupees(Rs.),No,Yes,No,No,2,3.5,Yellow,Good,349,North Indian, Chinese, Continental, Italian, Mexican, Lebanese,,
305856,Jack 'n' Chill,1,New Delhi,77.2048067,28.6936233,500,Indian Rupees(Rs.),No,No,No,No,2,3.6,Yellow,Good,480,American, Italian, Cafe,,,,,
308950,Kake Di Hatti,1,New Delhi,77.2036388,28.6949624,400,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,314,North Indian,,,,,,,
17977767,Mad Monkey,1,New Delhi,77.2050605,28.6926492,800,Indian Rupees(Rs.),Yes,Yes,No,No,2,3.7,Yellow,Good,344,Cafe, Continental, Italian,,,,,
18359288,Manohar Cakes & Bikaneri,1,New Delhi,77.2013137,28.6914552,150,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,18,Mithai, Fast Food,,,,,,
1199,Shagun,1,New Delhi,77.2047215,28.6934181,800,Indian Rupees(Rs.),No,Yes,No,No,2,3.9,Yellow,Good,419,Chinese, Thai, Tibetan, Japanese,,,,
312365,Shyam Chaat Bhandar,1,New Delhi,77.2042723,28.6924796,150,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,27,Street Food,,,,,,,
17989097,Telegram,1,New Delhi,77.2044519,28.6939297,700,Indian Rupees(Rs.),No,Yes,No,No,2,3.5,Yellow,Good,359,Cafe, North Indian, Continental, Chinese,,,,
18233584,The University Bistro,1,New Delhi,77.2048113,28.6934267,500,Indian Rupees(Rs.),No,Yes,No,No,2,3.6,Yellow,Good,555,Cafe, Italian, Continental, Mexican, Mediterranean,,,
18241524,736 A.D.,1,New Delhi,77.2039955,28.6947175,900,Indian Rupees(Rs.),No,No,No,No,2,4.1,Green,Very Good,506,North Indian, Continental, Italian, Chinese,,,,
301700,Big Yellow Door,1,New Delhi,77.204991,28.6934439,600,Indian Rupees(Rs.),No,No,No,No,2,4.3,Green,Very Good,3986,Cafe, Italian, Fast Food,,,,,
303849,Mr. Crust Bakers,1,New Delhi,77.2014873,28.6906011,400,Indian Rupees(Rs.),No,No,No,No,1,4.2,Green,Very Good,741,Bakery, Desserts, Fast Food,,,,,
18258484,Phonebooth Caf,1,New Delhi,77.2040075,28.6943812,800,Indian Rupees(Rs.),No,Yes,No,No,2,4.1,Green,Very Good,636,North Indian, Continental, Chinese, Italian,,,,
18157386,Tony's,1,New Delhi,77.201128,28.6919997,200,Indian Rupees(Rs.),No,Yes,No,No,1,4.4,Green,Very Good,163,Fast Food,,,,,,,
18455949,Wake 'n' Bake Cafe,1,New Delhi,77.20197815,28.69302023,350,Indian Rupees(Rs.),No,No,No,No,1,4,Green,Very Good,90,Fast Food, Bakery,,,,,,
18337907,Gabbar Di Hatti,1,New Delhi,77.3103529,28.6580412,300,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,19,North Indian, Mughlai,,,,,,
18441677,Chennai Express,1,New Delhi,77.2776898,28.6307187,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,Chinese, South Indian,,,,,,
18355037,1990's,1,New Delhi,77.0796054,28.6384984,250,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,15,North Indian, Mughlai,,,,,,
18124369,Amul Cafe,1,New Delhi,77.0766826,28.6386194,300,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,23,Desserts, Fast Food,,,,,,
18221405,Burger Point,1,New Delhi,77.0700473,28.6282838,300,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,28,Burger, Fast Food,,,,,,
302166,Buta Singh Da Dhabba,1,New Delhi,77.0698926,28.628157,150,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,14,North Indian,,,,,,,
8696,Cafe Amigo,1,New Delhi,77.07604811,28.6390282,400,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,41,Cafe,,,,,,,
6925,Cafe Coffee Day,1,New Delhi,77.0764578,28.6294177,450,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,16,Cafe,,,,,,,
300459,Cake Palace,1,New Delhi,77.06883967,28.63507537,200,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,11,Bakery,,,,,,,
2403,Carara,1,New Delhi,77.0743745,28.6389086,500,Indian Rupees(Rs.),No,No,No,No,2,2.6,Orange,Average,20,North Indian, Chinese,,,,,,
8695,Channi Pishori Chicken,1,New Delhi,77.0798778,28.6420433,400,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,55,Mughlai,,,,,,,
311396,Chatkora Food N Snacks Corner,1,New Delhi,77.0791934,28.6459296,350,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,6,Fast Food,,,,,,,
18333392,Chetana Bakes,1,New Delhi,77.0701624,28.6445722,400,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,6,Bakery,,,,,,,
18287378,Chily Hut,1,New Delhi,77.07597736,28.63884135,750,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,20,Chinese, North Indian,,,,,,
307195,De' Bistro,1,New Delhi,77.0747491,28.6390149,850,Indian Rupees(Rs.),Yes,No,No,No,2,3.3,Orange,Average,16,Chinese, Fast Food,,,,,,
300440,Deep Bakers,1,New Delhi,77.0656655,28.6384063,100,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,17,Fast Food, Bakery,,,,,,
4793,Delhi 6,1,New Delhi,77.0710682,28.6365514,350,Indian Rupees(Rs.),No,No,No,No,1,2.6,Orange,Average,44,North Indian,,,,,,,
18478982,Finest Pizzeria,1,New Delhi,77.06846483,28.6322224,600,Indian Rupees(Rs.),No,Yes,No,No,2,3.1,Orange,Average,5,Pizza,,,,,,,
18322639,Food Lab,1,New Delhi,77.0709881,28.642645,300,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,5,Chinese, Biryani, North Indian,,,,,
18285737,Goli Vada Pav No. 1,1,New Delhi,77.0789309,28.6385677,100,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,26,Street Food,,,,,,,
18204810,Grover Sweets,1,New Delhi,0,0,100,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,8,Mithai, Street Food,,,,,,
301380,Hema Chinese Foods,1,New Delhi,77.0698926,28.6440984,300,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,21,Chinese,,,,,,,
18277000,Hunger Stop,1,New Delhi,0,0,600,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,13,North Indian, Mughlai,,,,,,
300461,Ishwar Sweets,1,New Delhi,77.0792678,28.638455,300,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,33,Chinese,,,,,,,
3654,Kathi Express,1,New Delhi,77.06992965,28.62748827,500,Indian Rupees(Rs.),No,No,No,No,2,2.6,Orange,Average,33,Fast Food, Chinese,,,,,,
18264996,Kream's,1,New Delhi,77.0687123,28.6342343,200,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,8,Bakery, Fast Food, Pizza,,,,,
301377,Madras Cafe,1,New Delhi,77.0758587,28.6429519,300,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,33,South Indian, Fast Food,,,,,,
8680,Mandeep Punjabi Rasoi,1,New Delhi,77.0756895,28.6431503,200,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,10,North Indian,,,,,,,
18246995,Masti Curry,1,New Delhi,77.071162,28.6429129,350,Indian Rupees(Rs.),No,Yes,No,No,1,2.8,Orange,Average,31,North Indian,,,,,,,
4785,New Madras Cafe,1,New Delhi,77.0789759,28.6383481,300,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,34,South Indian, Fast Food,,,,,,
2402,Pakwan,1,New Delhi,77.074213,28.6392656,600,Indian Rupees(Rs.),No,No,No,No,2,2.8,Orange,Average,20,Chinese, North Indian,,,,,,
300406,Patiala Shahi Soups,1,New Delhi,77.0797403,28.6419595,300,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,12,Mughlai,,,,,,,
311390,Pizza Yum,1,New Delhi,77.06778422,28.62786555,650,Indian Rupees(Rs.),No,No,No,No,2,3.1,Orange,Average,24,Pizza, Fast Food,,,,,,
4164,Polka Pastry & Snack Bar,1,New Delhi,77.0792789,28.6425242,350,Indian Rupees(Rs.),No,Yes,No,No,1,2.7,Orange,Average,44,Bakery, Fast Food,,,,,,
18365391,Red Hot,1,New Delhi,77.0782115,28.6384983,350,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,15,North Indian,,,,,,,
8508,Republic of Chicken,1,New Delhi,77.0795111,28.6385334,400,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,17,Raw Meats, Fast Food,,,,,,
1305,Sai Ann Kutir,1,New Delhi,77.0707437,28.64041091,400,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,37,Chinese, North Indian,,,,,,
18245289,Saravana South Indian Hut,1,New Delhi,77.0792261,28.6422953,250,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,10,South Indian,,,,,,,
18057797,Sardar Pure Meat Shop,1,New Delhi,77.0765052,28.638646,300,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,9,Raw Meats, Fast Food,,,,,,
300472,Shama Chicken Corner,1,New Delhi,77.06975497,28.62759745,400,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,23,North Indian, Mughlai,,,,,,
18247014,Shan E Punjab,1,New Delhi,77.0751536,28.6392198,550,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,23,North Indian, South Indian,,,,,,
4790,Shanghai Nights,1,New Delhi,77.0739295,28.63949696,450,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,11,Chinese,,,,,,,
8707,Shree Ram Sweets & Bakers,1,New Delhi,77.0600536,28.6358966,100,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,4,Mithai,,,,,,,
302183,Sindhi Kulfi Wala,1,New Delhi,77.0771773,28.6385328,100,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,4,Desserts,,,,,,,
4792,South Indian Cafe,1,New Delhi,77.0698477,28.6275705,350,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,42,South Indian, Chinese,,,,,,
2362,South Indian Hut,1,New Delhi,77.0765725,28.6387222,250,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,35,South Indian,,,,,,,
4338,Spinns Resto-Bar,1,New Delhi,77.0747491,28.639194,800,Indian Rupees(Rs.),Yes,No,No,No,2,2.6,Orange,Average,43,North Indian, Chinese,,,,,,
309198,Subway,1,New Delhi,77.0751965,28.63885695,500,Indian Rupees(Rs.),No,Yes,No,No,2,2.6,Orange,Average,28,American, Fast Food, Salad, Healthy Food,,,,
300457,Taneja Bakery,1,New Delhi,77.0588879,28.6354403,200,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,17,Bakery,,,,,,,
312201,Tequila Express,1,New Delhi,77.0752887,28.6397834,1150,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.4,Orange,Average,40,North Indian, Chinese,,,,,,
3657,The China Town,1,New Delhi,77.07022168,28.63504182,600,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,26,Chinese,,,,,,,
310640,THS - The Hunger Street,1,New Delhi,0,0,600,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,49,North Indian, Mughlai, Chinese,,,,,
309323,True Blue,1,New Delhi,77.0745243,28.6391275,1100,Indian Rupees(Rs.),Yes,No,No,No,3,3.2,Orange,Average,31,North Indian, Chinese,,,,,,
311333,Twenty Four Seven,1,New Delhi,77.069947,28.6274498,300,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,7,Fast Food, North Indian,,,,,,
5925,Your's Chole Bhature,1,New Delhi,77.0784813,28.6386139,100,Indian Rupees(Rs.),No,No,No,No,1,2.6,Orange,Average,42,Street Food,,,,,,,
312448,Baskin Robbins,1,New Delhi,77.079298,28.6425617,300,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,36,Ice Cream,,,,,,,
311600,Pure Punjabi,1,New Delhi,77.069463,28.6284455,700,Indian Rupees(Rs.),No,No,No,No,2,3.5,Yellow,Good,56,North Indian, Fast Food,,,,,,
18365871,Brick Station,1,New Delhi,77.0761542,28.6331243,600,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,3,Cafe,,,,,,,
18466393,Food Factory,1,New Delhi,77.0742061,28.63927361,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1,Chinese, Fast Food,,,,,,
18258762,Pastry Point,1,New Delhi,77.0709719,28.6403518,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,3,Bakery, Fast Food,,,,,,
18489507,Prem Jee Da Dhaba,1,New Delhi,0,0,500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,2,North Indian,,,,,,,
3665,Welcome Food Point,1,New Delhi,77.0743071,28.6390833,600,Indian Rupees(Rs.),No,Yes,No,No,2,2.3,Red,Poor,26,Chinese, North Indian,,,,,,
309473,Arora Snacks,1,New Delhi,77.318175,28.67132778,350,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,14,Chinese,,,,,,,
8502,Bansal Mithai Wale,1,New Delhi,77.318925,28.67130833,100,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,5,Mithai,,,,,,,
18303857,Fabulous Cake Bites,1,New Delhi,77.317225,28.66721,400,Indian Rupees(Rs.),No,Yes,No,No,1,3.4,Orange,Average,33,Bakery, Desserts, Fast Food, Pizza, Burger, Finger Food,,
6264,Garam Masala Food Corner,1,New Delhi,77.31211167,28.66965416,450,Indian Rupees(Rs.),No,Yes,No,No,1,3.3,Orange,Average,114,North Indian, Chinese,,,,,,
18419896,Health Buzzz,1,New Delhi,77.314705,28.668496,350,Indian Rupees(Rs.),No,Yes,No,No,1,3.1,Orange,Average,7,Healthy Food,,,,,,,
18291215,Kumar Pav Bhaji Corner,1,New Delhi,77.31173314,28.66981271,200,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,12,Fast Food,,,,,,,
18264964,Le Chef,1,New Delhi,77.31214788,28.66857042,400,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,6,Chinese, North Indian,,,,,,
18420420,Nainy Fast Food,1,New Delhi,77.31825527,28.66722898,300,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,12,Chinese, Fast Food,,,,,,
310604,Platform Nine and Three Quarters,1,New Delhi,77.30372541,28.66736018,600,Indian Rupees(Rs.),No,No,No,No,2,2.6,Orange,Average,54,Cafe, North Indian, Continental,,,,,
18225627,Pudding & Pie,1,New Delhi,77.21,28.63,450,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,5,Bakery, Fast Food,,,,,,
6251,Rapture,1,New Delhi,77.31825426,28.67116736,400,Indian Rupees(Rs.),No,No,No,No,1,2.5,Orange,Average,51,Bakery, Fast Food,,,,,,
6253,Sachdeva Chinese Fast Food,1,New Delhi,77.31819056,28.67121678,400,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,21,Chinese, Fast Food,,,,,,
18249080,Simply Cakes,1,New Delhi,77.30861206,28.66011757,400,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,10,Bakery,,,,,,,
18364535,The Dosa King,1,New Delhi,77.31204974,28.66952381,400,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,4,South Indian, North Indian,,,,,,
18128871,Bhappe Di Hatti,1,New Delhi,77.31217302,28.66934292,500,Indian Rupees(Rs.),No,Yes,No,No,2,3.5,Yellow,Good,37,North Indian, Chinese,,,,,,
18124355,Cafetorium,1,New Delhi,77.31794111,28.66686832,600,Indian Rupees(Rs.),No,Yes,No,No,2,3.8,Yellow,Good,122,Cafe, Italian,,,,,,
304598,Food Express,1,New Delhi,77.3174241,28.6601382,800,Indian Rupees(Rs.),No,Yes,No,No,2,3.6,Yellow,Good,126,Chinese, North Indian,,,,,,
18380891,Sai Bajaj Restaurant,1,New Delhi,77.31206504,28.66910046,300,Indian Rupees(Rs.),No,Yes,No,No,1,3.6,Yellow,Good,35,Chinese, North Indian,,,,,,
18458629,The Chimney Bar-Be-Que,1,New Delhi,0,0,500,Indian Rupees(Rs.),No,No,No,No,2,3.6,Yellow,Good,26,North Indian, Chinese,,,,,,
6240,Urban Punjab,1,New Delhi,77.31226757,28.66815358,600,Indian Rupees(Rs.),No,No,No,No,2,3.6,Yellow,Good,168,North Indian, Chinese,,,,,,
18420428,Cheese Bitez Pizza,1,New Delhi,77.31822677,28.667041,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,Fast Food,,,,,,,
18418262,Goyal Sweets,1,New Delhi,77.31827907,28.67127679,150,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,Mithai, Bakery,,,,,,
18418276,Gulati's Takeaway,1,New Delhi,0,0,500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0,North Indian, Chinese, Mughlai,,,,,
18421469,Jyoti Sweets,1,New Delhi,77.3121633,28.66982713,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,Mithai,,,,,,,
18421467,Momos Hi Momos,1,New Delhi,77.31812015,28.67132945,150,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,Chinese,,,,,,,
18446390,New Bhappe Di Hatti,1,New Delhi,77.312115,28.669247,100,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,Fast Food,,,,,,,
18421471,Oven Fresh,1,New Delhi,77.31192157,28.66958297,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,Bakery,,,,,,,
18377897,Rupa Ice Cream Parlour,1,New Delhi,77.31203791,28.66984331,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1,Desserts,,,,,,,
18419871,Scoopers 'n' Bakers,1,New Delhi,77.31213246,28.66842304,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,Bakery,,,,,,,
18420424,South Indian Food Plaza,1,New Delhi,77.31824689,28.66696569,250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,South Indian,,,,,,,
18377901,Super Snacks,1,New Delhi,77.31827103,28.67126826,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,North Indian, South Indian,,,,,,
18291232,Unique Pastry,1,New Delhi,77.31820431,28.67148683,250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,Bakery, Desserts,,,,,,
18445361,Veg Food Express,1,New Delhi,0,0,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,North Indian,,,,,,,
